game,period,secs_left,hull_area,made,shot_value
01.01.2016.DAL.at.MIA,4,241.0,238.28084829435102,false,2.0
01.01.2016.DAL.at.MIA,4,228.0,743.875602565925,true,2.0
01.01.2016.DAL.at.MIA,4,216.0,576.3336958405243,false,2.0
01.01.2016.DAL.at.MIA,4,212.0,315.00319135721725,false,2.0
01.01.2016.DAL.at.MIA,4,185.0,590.7086119517181,true,2.0
01.01.2016.DAL.at.MIA,4,149.0,663.3433334961912,true,2.0
01.01.2016.DAL.at.MIA,4,134.0,578.7075654750098,false,2.0
01.01.2016.DAL.at.MIA,4,123.0,521.411329572294,true,2.0
01.01.2016.DAL.at.MIA,4,86.0,399.48217145264994,false,3.0
01.01.2016.DAL.at.MIA,4,74.0,819.0565525625253,false,3.0
01.01.2016.DAL.at.MIA,4,44.9,514.8148726371214,false,3.0
01.01.2016.DAL.at.MIA,4,31.5,657.5363126536326,true,2.0
01.01.2016.DAL.at.MIA,4,9.9,643.4219396670857,false,2.0
01.01.2016.NYK.at.CHI,1,684.0,401.4125640714725,false,2.0
01.01.2016.NYK.at.CHI,1,677.0,713.3859311780659,true,2.0
01.01.2016.NYK.at.CHI,1,638.0,459.3986684316499,false,2.0
01.01.2016.NYK.at.CHI,1,632.0,561.6436779291628,true,2.0
01.01.2016.NYK.at.CHI,1,617.0,217.76244265802546,false,2.0
01.01.2016.NYK.at.CHI,1,616.0,159.29086825247794,false,2.0
01.01.2016.NYK.at.CHI,1,604.0,412.69900411665213,true,2.0
01.01.2016.NYK.at.CHI,1,573.0,736.2740618142121,true,2.0
01.01.2016.NYK.at.CHI,1,558.0,675.1767217426656,false,2.0
01.01.2016.NYK.at.CHI,1,555.0,287.09372432137116,false,2.0
01.01.2016.NYK.at.CHI,1,554.0,251.25309180144683,false,2.0
01.01.2016.NYK.at.CHI,1,548.0,389.98801713443106,false,3.0
01.01.2016.NYK.at.CHI,1,537.0,464.0595907305872,false,2.0
